"userid";"contentid";"score"
"user1015";2519639;3.0
"user1015";2519639;5.0
"user1015";2519639;3.0
"user1015";987592;2.0
"user1015";987592;1.0
"user1015";987592;3.0
"user1015";987592;5.0
"user1015";2521015;5.0
"user1015";2521015;2.0
"user1015";2521015;1.0
"user1015";2521015;3.0
"user1015";814255;5.0
"user1015";814255;4.0
"user1015";814255;4.0
"user1015";814255;4.0
"user1015";126909;2.0
"user1015";126909;1.5
"user1015";126909;1.0
"user1015";126909;3.0
"user1015";131534;3.5
"user1015";131534;1.5
"user1015";131534;5.0
"user1015";131534;1.0
"user1015";131534;1.0
"user1015";1916000;4.0
"user1015";1916000;3.0
"user1015";1916000;4.0
"user1015";1916000;5.0
"user1015";2520656;3.0
"user1015";2520656;1.0
"user1015";1574637;2.0
"user1016";1605966;4.0
"user1016";1605966;3.0
"user1016";1605966;1.0
"user1016";1605966;5.0
"user1016";2430744;2.0
"user1016";2430744;4.0
"user1016";2430744;3.0
"user1016";130377;3.0
"user1016";130377;5.0
"user1016";130377;1.0
"user1016";130377;4.0
"user1016";130377;5.0
"user1016";1054888;4.5
"user1016";1054888;5.0
"user1016";1054888;3.0
"user1016";1054888;1.5
"user1016";1354065;5.0
"user1016";131958;3.5
"user1016";131958;2.0
"user1016";131958;4.0
"user1016";130525;5.0
"user1016";130525;2.0
"user1016";2521017;3.0
"user1016";2521017;4.0
"user1016";2521017;1.0
"user1016";2521017;3.0
"user1016";1100498;2.0
"user1016";1754398;5.0
"user1016";1754398;2.0
"user1016";1754398;3.0
"user1016";1754398;3.0
"user1016";1754398;1.0
"user1016";1037311;5.0
"user1016";1037311;1.5
"user1016";1037311;2.0
"user1016";1304737;5.0
"user1016";1304737;1.0
"user1016";1304737;5.0
"user1016";1304737;1.0
"user1016";2520986;1.0
"user1016";2520802;5.0
"user1016";2520802;3.0
"user1016";2520802;4.0
"user1016";2520802;5.0
"user1016";2520802;5.0
"user1016";131852;4.0
"user1016";131852;4.0
"user1016";131852;4.0
"user1016";1364932;4.0
"user1016";1364932;5.0
"user1016";1364932;4.0
"user1016";131021;2.0
"user1016";131021;4.0
"user1016";131021;5.0
"user1016";131021;3.0
"user1016";132212;3.0
"user1016";132212;1.0
"user1016";132212;5.0
"user1016";132212;4.0
"user1016";130636;3.0
"user1016";130636;1.0
"user1016";130636;1.0
"user1016";126911;5.0
"user1016";126911;1.0
"user1016";126911;5.0
"user1016";126911;2.0
"user1016";2520893;4.0
"user1016";1019041;3.0
"user1016";1019041;5.0
"user1016";1019041;5.0
"user1016";130925;1.0
"user1016";130925;3.0
"user1016";130925;4.0
"user1017";2503242;3.0
"user1017";2503242;3.0
"user1017";2503242;1.0
"user1017";2503242;3.5
"user1017";987806;5.0
"user1017";987806;3.0
"user1017";987806;1.0
"user1017";126536;4.0
"user1017";126536;3.0
"user1017";126536;3.0
"user1017";126536;3.0
"user1017";130886;3.0
"user1017";130886;4.0
"user1017";130886;5.0
"user1017";130886;1.0
"user1017";130886;5.0
"user1017";130209;2.0
"user1017";1100498;4.0
"user1017";2520472;2.0
"user1017";2520472;1.0
"user1017";126528;5.0
"user1017";126528;3.0
"user1017";2492331;3.0
"user1017";2492331;3.0
"user1017";2492331;2.0
"user1017";2492331;1.0
"user1017";2492331;5.0
"user1017";1964932;1.0
"user1017";1964932;3.0
"user1017";1964932;1.0
"user1017";1104496;4.0
"user1017";1104496;4.0
"user1017";1104496;3.0
"user1017";1104496;3.0
"user1017";141210;1.5
"user1017";141210;4.0
"user1017";1828631;2.5
"user1017";2392535;3.0
"user1017";2392535;1.0
"user1017";2392535;5.0
"user1017";2392535;5.0
"user1017";2455200;1.0
"user1017";2455200;4.5
"user1017";2455200;1.0
"user1017";2455200;2.0
"user1017";2455200;3.0
"user1017";2300670;2.0
"user1017";2300670;5.0
"user1017";2520849;2.0
"user1017";2520849;3.0
"user1017";2520849;5.0
"user1017";1918710;1.0
"user1017";1918710;2.0
"user1017";2481909;3.0
"user1017";2481909;5.0
"user1017";2481909;5.0
"user1017";2530389;2.0
"user1017";2530389;5.0
"user1017";2530389;2.0
"user1017";2530389;5.0
"user1017";1018630;5.0
"user1017";1018630;1.0
"user1017";1018630;2.0
"user1017";1018630;5.0
"user1017";2426733;4.0
"user1017";2426733;2.0
"user1017";2426733;4.0
"user1017";2426733;5.0
"user1017";2426733;4.0
"user1017";970342;1.0
"user1017";970342;1.0
"user1017";130637;3.0
"user1017";130637;2.0
"user1017";129500;1.0
"user1017";129500;1.0
"user1017";129500;4.0
"user1017";129500;5.0
"user1018";126913;3.0
"user1018";2509837;1.0
"user1018";2509837;3.0
"user1018";126525;1.0
"user1018";126525;2.5
"user1018";126525;5.0
"user1018";126525;3.0
"user1018";126482;1.0
"user1018";126482;2.0
"user1018";126482;1.0
"user1018";126482;1.0
"user1018";2470006;3.5
"user1018";749355;1.0
"user1018";749355;4.0
"user1018";749355;2.0
"user1018";622888;3.0
"user1018";622888;3.0
"user1018";622888;2.0
"user1018";622888;2.0
"user1018";984724;2.0
"user1018";984724;4.0
"user1018";984724;5.0
"user1018";984724;3.5
"user1018";1603482;4.0
"user1018";1603482;3.0
"user1018";1603482;2.0
"user1018";1603482;1.0
"user1018";1603482;4.0
"user1018";2520736;2.0
"user1018";2520736;4.5
"user1018";2520736;3.0
"user1018";2520736;2.0
"user1018";1866427;5.0
"user1018";1866427;4.0
"user1018";1866427;4.0
"user1018";1866427;1.0
"user1018";1866427;3.0
"user1018";2484146;5.0
"user1018";2484146;1.0
"user1018";2484146;5.0
"user1018";1602451;3.0
"user1018";1602451;4.0
"user1018";1602451;3.0
"user1018";732484;5.0
"user1018";732484;3.0
"user1018";732484;2.5
"user1018";732484;1.0
"user1018";732484;1.0
"user1018";130402;3.5
"user1018";130402;4.0
"user1018";2521029;4.0
"user1018";2521029;5.0
"user1018";2521029;1.0
"user1018";2521029;4.0
"user1018";2521029;2.0
"user1018";2416579;3.0
"user1018";2416579;2.0
"user1018";141759;1.0
"user1018";2520795;4.0
"user1018";126480;5.0
"user1018";126480;2.0
"user1018";126480;1.0
"user1018";126480;3.0
"user1018";142033;2.5
"user1018";142033;1.0
"user1018";142033;1.0
"user1018";142033;3.5
"user1018";132225;4.0
"user1019";2520741;4.5
"user1019";2520741;3.0
"user1019";2520741;2.0
"user1019";2520741;2.0
"user1019";2436503;1.0
"user1019";2436503;1.0
"user1019";2436503;5.0
"user1019";984724;5.0
"user1019";984724;4.0
"user1019";984724;2.0
"user1019";2027870;2.0
"user1019";2520866;1.0
"user1019";2520866;3.0
"user1019";2520866;5.0
"user1019";2520866;4.0
"user1019";1829586;3.0
"user1019";1829586;1.0
"user1019";1829586;3.0
"user1019";2520466;5.0
"user1019";2520466;1.0
"user1019";2520466;1.0
"user1019";2520466;3.0
"user1019";2520466;1.0
"user1019";1987320;1.5
"user1019";2029539;3.0
"user1019";2029539;2.5
"user1019";2029539;2.0
"user1019";131309;5.0
"user1019";1866427;2.0
"user1019";1866427;5.0
"user1019";1866427;4.0
"user1019";1866427;3.0
"user1019";1866427;5.0
"user1019";1957671;3.0
"user1019";1957671;5.0
"user1019";1957671;4.0
"user1019";1957671;1.0
"user1019";1957671;3.0
"user1019";1304838;5.0
"user1019";299978;3.0
"user1019";299978;1.0
"user1019";1922774;5.0
"user1019";1922774;2.0
"user1019";1922774;4.0
"user1019";2366967;5.0
"user1019";2366967;3.0
"user1019";2366967;1.0
"user1019";2366967;2.0
"user1019";2366967;2.0
"user1019";2385582;4.0
"user1019";2385582;3.0
"user1019";2385582;4.0
"user1019";2385582;4.0
"user1019";586753;2.0
"user1019";2520797;4.0
"user1019";2520797;3.0
"user1019";130881;4.0
"user1019";130881;4.0
"user1019";130881;5.0
"user1019";130881;5.0
"user1019";130920;2.0
"user1019";130920;2.0
"user1019";1719499;2.0
"user1019";1719499;5.0
"user1019";1719499;4.0
"user1019";1719499;2.0
"user1019";2373420;5.0
"user1019";2520927;5.0
"user1019";2520927;2.0
"user1019";2520927;1.5
"user1019";2520927;5.0
"user1019";2520927;2.0
"user1019";1928475;4.0
"user1019";1928475;4.5
"user1019";1928475;1.0
"user1019";1928475;4.0
"user1019";128622;4.0
"user1019";1917813;3.5
"user1019";1917813;2.0
"user1019";1917813;1.0
"user1019";1917813;5.0
"user1019";1917813;2.0
"user1019";130436;2.0
"user1019";531460;1.0
"user1019";531460;4.0
"user1020";2445728;5.0
"user1020";2445728;3.0
"user1020";2445728;3.0
"user1020";1948539;1.0
"user1020";1948539;3.0
"user1020";1948539;2.0
"user1020";2521061;5.0
"user1020";2521061;3.0
"user1020";2521061;5.0
"user1020";309307;2.5
"user1020";309307;1.0
"user1020";132522;3.0
"user1020";131794;3.0
"user1020";131794;3.0
"user1020";131794;4.0
"user1020";131794;1.0
"user1020";1825057;3.0
"user1020";1825057;1.0
"user1020";1825057;2.0
"user1020";1825057;1.0
"user1020";1828631;5.0
"user1020";1828631;5.0
"user1020";1828631;4.0
"user1020";2499604;3.0
"user1020";2499604;1.0
"user1020";2499604;1.0
"user1020";2499604;5.0
"user1020";126490;1.0
"user1020";126490;3.0
"user1020";130315;4.0
"user1020";2412052;2.0
"user1020";809190;2.5
"user1020";1826438;1.0
"user1020";1826438;1.0
"user1020";1826438;2.0
"user1020";130365;2.0
"user1020";2520971;2.5
"user1020";2520971;3.0
"user1020";2520971;4.0
"user1020";2520971;1.5
"user1020";2520971;2.0
"user1020";406602;5.0
"user1020";2454052;3.0
"user1020";2454052;5.0
"user1020";2454052;4.0
"user1020";2454052;3.5
"user1020";2454052;3.0
"user1020";2521039;1.0
"user1020";2521039;5.0
"user1020";2521039;1.0
"user1020";2521039;5.0
"user1020";2406564;2.0
"user1020";2406564;5.0
"user1020";131331;1.0
"user1020";140660;1.0
"user1020";140660;5.0
"user1020";140660;2.5
"user1020";1984944;3.0
"user1020";1984944;1.0
"user1020";1984944;2.0
"user1020";1984944;1.0
"user1020";711530;1.0
"user1020";2521036;2.0
"user1020";2521036;3.0
"user1020";2521036;4.0
"user1020";2521036;1.0
"user1020";2520807;1.0
"user1020";2520807;4.0
"user1020";2520807;5.0
"user1020";2520807;5.0
"user1021";2492033;4.0
"user1021";2492033;4.0
"user1021";131533;4.5
"user1021";131533;1.0
"user1021";131533;2.0
"user1021";131533;4.0
"user1021";131533;5.0
"user1021";2433588;3.0
"user1021";2433588;3.0
"user1021";130903;1.0
"user1021";130903;2.0
"user1021";2504232;4.0
"user1021";2504232;1.0
"user1021";2504232;2.0
"user1021";2504232;1.0
"user1021";2504232;1.0
"user1021";130939;4.0
"user1021";140660;4.0
"user1021";140660;3.0
"user1021";2511706;2.0
"user1021";2511706;3.0
"user1021";2511706;4.0
"user1021";1634590;4.0
"user1021";1634590;5.0
"user1021";1754832;5.0
"user1021";1380688;5.0
"user1021";131314;3.0
"user1021";985129;2.5
"user1021";985129;4.0
"user1021";985129;3.0
"user1021";2387785;2.0
"user1021";2387785;5.0
"user1021";2520659;1.0
"user1021";2520659;5.0
"user1021";129418;5.0
"user1021";131008;3.5
"user1021";2300690;2.0
"user1021";2300690;5.0
"user1021";2300690;3.0
"user1021";2300690;1.0
"user1021";2300690;1.5
"user1021";130700;5.0
"user1021";127642;2.0
"user1021";127642;2.0
"user1021";127642;4.0
"user1021";2452680;2.0
"user1021";2452680;2.5
"user1021";2452680;3.0
"user1021";2452680;1.0
"user1021";2496910;2.5
"user1021";2496910;5.0
"user1022";2534261;2.0
"user1022";2534261;2.0
"user1022";2534261;5.0
"user1022";2534261;5.0
"user1022";126534;3.0
"user1022";126534;5.0
"user1022";126534;1.0
"user1022";126534;5.0
"user1022";2495819;2.0
"user1022";2495819;3.0
"user1022";2495819;2.0
"user1022";2495819;4.0
"user1022";2505082;2.5
"user1022";2505082;2.0
"user1022";264470;2.0
"user1022";264470;4.5
"user1022";264470;5.0
"user1022";264470;2.5
"user1022";1389831;2.0
"user1022";2514628;1.5
"user1022";2514628;4.0
"user1022";2514628;4.0
"user1022";2514628;2.0
"user1022";985351;4.0
"user1022";985351;1.0
"user1022";985351;5.0
"user1022";129900;5.0
"user1022";129900;2.0
"user1022";1304505;3.0
"user1022";2520879;4.0
"user1022";2520879;2.0
"user1022";2520879;5.0
"user1022";2520879;5.0
"user1022";2481909;2.0
"user1022";2481909;1.0
"user1022";2481909;3.0
"user1022";268186;3.0
"user1022";268186;4.0
"user1022";1336178;2.0
"user1022";1336178;1.0
"user1022";1336178;4.0
"user1022";2520921;4.0
"user1022";2520921;4.0
"user1022";2520921;3.0
"user1022";2520921;5.0
"user1022";1022243;5.0
"user1022";1022243;1.0
"user1022";2521019;4.0
"user1022";2521019;3.0
"user1022";2521019;4.0
"user1022";2521019;3.0
"user1022";2521019;5.0
"user1022";704506;4.0
"user1022";704506;1.0
"user1022";704506;3.0
"user1022";704506;2.0
"user1022";130619;4.0
"user1022";130619;3.0
"user1022";2526208;3.0
"user1022";2526208;3.0
"user1022";1395566;2.0
"user1022";1395566;3.0
"user1022";1395566;1.0
"user1022";130587;1.0
"user1022";130587;1.0
"user1022";130587;1.0
"user1022";130587;1.0
"user1022";130587;4.0
"user1022";2440925;4.0
"user1022";131318;4.0
"user1022";1037027;2.0
"user1022";1037027;5.0
"user1022";1037027;2.0
"user1022";2520701;5.0
"user1022";2520701;4.0
"user1022";2520701;3.5
"user1022";131322;5.0
"user1022";131322;2.0
"user1022";131322;5.0
"user1022";131322;4.0
"user1022";131322;3.0
"user1022";250358;3.0
"user1022";250358;2.0
"user1022";1013639;5.0
"user1022";1013639;3.0
"user1022";1013639;3.0
"user1022";1013639;2.0
"user1022";1013639;2.0
"user1023";127940;3.0
"user1023";127940;1.0
"user1023";127940;3.0
"user1023";127940;4.0
"user1023";127940;2.5
"user1023";231988;3.0
"user1023";1196886;1.0
"user1023";1196886;3.0
"user1023";1038350;4.0
"user1023";1038350;4.0
"user1023";1038350;4.0
"user1023";1038350;1.0
"user1023";273765;3.0
"user1023";130678;2.0
"user1023";130678;1.0
"user1023";130678;3.0
"user1023";130678;1.0
"user1023";130678;1.0
"user1023";2520728;5.0
"user1023";2520728;5.0
"user1023";2520728;3.0
"user1023";2520728;3.0
"user1023";2520728;5.0
"user1023";1751182;3.0
"user1023";1751182;3.0
"user1023";1751182;4.5
"user1023";126481;2.0
"user1023";1410688;2.0
"user1023";1410688;4.0
"user1023";1410688;3.0
"user1023";250252;1.0
"user1023";250252;1.5
"user1023";250252;1.0
"user1023";250252;1.0
"user1023";2416614;5.0
"user1023";2416614;4.0
"user1023";2416614;4.0
"user1023";2416614;2.0
"user1023";630869;1.5
"user1023";1300347;4.0
"user1023";1300347;4.0
"user1023";1300347;1.0
"user1023";1300347;4.0
"user1023";1300347;1.0
"user1023";1307813;5.0
"user1023";1307813;1.0
"user1023";1307813;5.0
"user1023";1307813;3.0
"user1023";479649;2.0
"user1023";479649;2.0
"user1023";479649;1.0
"user1023";2520966;5.0
"user1023";2520966;4.0
"user1023";2520966;3.0
"user1023";2520966;2.0
"user1023";2520966;4.0
"user1023";130306;5.0
"user1023";130306;1.0
"user1023";130306;2.5
"user1023";1022231;5.0
"user1023";1022231;1.0
"user1023";1022231;2.0
"user1023";1022231;4.0
"user1023";1022231;2.0
"user1023";782856;1.0
"user1023";782856;2.0
"user1023";782856;5.0
"user1023";130403;2.0
"user1023";130403;1.0
"user1023";130403;2.0
"user1023";2433555;4.0
"user1023";2433555;3.0
"user1023";130156;2.0
"user1023";130156;2.0
"user1023";130156;2.0
"user1023";130156;2.0
"user1023";130156;1.5
"user1024";2520789;4.0
"user1024";985355;4.0
"user1024";985355;5.0
"user1024";985355;5.0
"user1024";985355;5.0
"user1024";2521045;5.0
"user1024";130954;5.0
"user1024";2520697;3.0
"user1024";130301;3.0
"user1024";1059877;5.0
"user1024";1059877;3.0
"user1024";2521034;2.0
"user1024";2499604;1.0
"user1024";2499604;3.0
"user1024";2499604;3.0
"user1024";2499604;1.5
"user1024";132222;3.0
"user1024";132222;5.0
"user1024";132222;5.0
"user1024";132222;2.0
"user1024";132222;3.0
"user1024";1265735;5.0
"user1024";1265735;3.0
"user1024";1265735;5.0
"user1024";1265735;4.0
"user1024";2453104;2.0
"user1024";2453104;4.0
"user1024";2520658;5.0
"user1024";2520658;4.0
"user1024";1837034;4.0
"user1024";988101;5.0
"user1024";988101;2.0
"user1024";988101;5.0
"user1024";988101;3.0
"user1024";988101;3.0
"user1024";129266;3.0
"user1024";2501273;3.0
"user1024";2501273;3.0
"user1024";1852075;1.0
"user1024";985961;4.0
"user1024";985961;3.0
"user1024";985961;1.0
"user1024";985961;3.0
"user1024";985961;1.5
"user1024";129906;4.0
"user1024";2481950;5.0
"user1024";132229;1.0
"user1024";132229;2.0
"user1024";132229;1.0
"user1024";132229;1.0
"user1024";2520914;1.0
"user1024";1603175;2.5
"user1024";1603175;1.0
"user1024";1603175;4.0
"user1024";250131;4.0
"user1024";250131;5.0
"user1024";250131;1.0
"user1024";250131;2.0
"user1024";1604733;3.0
"user1024";2520740;2.0
"user1024";2520740;1.0
"user1024";2520740;4.0
"user1024";2512237;4.0
"user1024";2512237;2.0
"user1024";2512237;3.0
"user1024";2512237;2.0
"user1025";754003;4.0
"user1025";754003;3.0
"user1025";754003;5.0
"user1025";754003;2.0
"user1025";2520934;4.0
"user1025";2039869;4.0
"user1025";2039869;5.0
"user1025";2039869;5.0
"user1025";2452680;1.5
"user1025";2452680;3.0
"user1025";2452680;1.5
"user1025";2452680;4.0
"user1025";2452680;4.0
"user1025";130459;3.0
"user1025";130459;1.0
"user1025";1751182;2.0
"user1025";1751182;2.0
"user1025";1751182;3.0
"user1025";2509372;2.0
"user1025";2509372;5.0
"user1025";2509372;5.0
"user1025";130722;4.0
"user1025";130722;4.0
"user1025";130722;5.0
"user1025";753981;5.0
"user1025";1895366;1.0
"user1025";1895366;1.0
"user1025";1895366;5.0
"user1025";1895366;2.0
"user1025";126747;4.0
"user1025";126747;2.0
"user1025";126747;4.0
"user1025";2037438;5.0
"user1025";2520801;5.0
"user1025";2520801;3.0
"user1025";2520801;5.0
"user1025";2044896;1.5
"user1025";2044896;3.0
"user1025";2044896;5.0
"user1025";2044896;2.0
"user1025";2044896;4.0
"user1025";128968;1.0
"user1025";2373363;2.0
"user1025";348807;4.0
"user1025";348807;1.0
"user1025";2514872;5.0
"user1025";1196897;1.0
"user1025";2503242;1.0
"user1025";2503242;5.0
"user1025";2503242;5.0
"user1025";2503242;5.0
"user1025";2503242;5.0
"user1025";130643;4.0
"user1025";130643;4.5
"user1025";130643;5.0
"user1025";130643;2.0
"user1025";130643;5.0
"user1025";333121;4.0
"user1025";333121;2.0
"user1025";333121;2.0
"user1025";333121;1.5
"user1025";333121;4.0
"user1025";132531;4.0
"user1025";132531;4.0
"user1025";132531;4.0
"user1025";132531;5.0
"user1025";264353;2.0
"user1025";264353;3.5
"user1025";264353;1.0
"user1025";129814;3.0
"user1025";1397826;5.0
"user1025";1304887;2.0
"user1025";1304887;5.0
"user1025";1304887;5.0
"user1025";2455039;3.0
"user1025";2455039;5.0
"user1025";2455039;1.0
"user1025";2455039;3.0
"user1025";2455039;5.0
"user1026";2521010;4.0
"user1026";2479624;4.0
"user1026";2479624;1.0
"user1026";2479624;1.0
"user1026";2479624;5.0
"user1026";2479624;5.0
"user1026";250470;5.0
"user1026";2470006;4.0
"user1026";945824;4.0
"user1026";1946594;5.0
"user1026";1946594;3.0
"user1026";1946594;5.0
"user1026";1977705;3.0
"user1026";1977705;1.5
"user1026";1977705;1.0
"user1026";1977705;1.0
"user1026";1202753;2.5
"user1026";1202753;4.0
"user1026";1202753;3.0
"user1026";1202753;5.0
"user1026";1606042;1.0
"user1026";1013388;5.0
"user1026";1013388;1.0
"user1026";986011;2.0
"user1026";986011;3.0
"user1026";1221790;4.0
"user1026";1221790;4.0
"user1026";1221790;3.0
"user1026";1221790;3.0
"user1026";1221790;1.0
"user1026";970636;2.0
"user1026";970636;5.0
"user1026";970636;5.0
"user1026";970636;1.0
"user1026";1021328;4.0
"user1026";1021328;3.0
"user1026";1021328;5.0
"user1026";1021328;5.0
"user1026";2521016;1.0
"user1026";2521016;2.0
"user1026";2520864;4.0
"user1026";2520864;3.0
"user1026";1604941;2.5
"user1026";1604941;3.0
"user1026";1604941;2.0
"user1026";2453779;2.0
"user1026";2453779;4.0
"user1026";2453779;5.0
"user1026";2453779;2.0
"user1026";2453779;1.0
"user1026";130764;5.0
"user1026";130764;4.5
"user1026";130764;2.5
"user1026";130764;2.5
"user1026";1603543;4.0
"user1026";1603543;2.0
"user1026";1062450;5.0
"user1026";1062450;5.0
"user1026";1062450;1.0
"user1026";1062450;5.0
"user1026";2520964;1.0
"user1026";2520964;1.0
"user1026";2520964;3.0
"user1026";131712;3.0
"user1026";131712;3.0
"user1026";2521079;3.0
"user1026";984585;5.0
"user1026";780487;1.0
"user1026";1196871;2.0
"user1026";1196871;4.0
"user1026";1196871;3.0
"user1026";2520674;4.0
"user1026";2520674;2.0
"user1026";131912;2.0
"user1026";131912;3.0
"user1026";131912;2.0
"user1026";131912;2.0
"user1026";131912;1.0
"user1027";2520845;2.0
"user1027";2520845;4.0
"user1027";2520823;5.0
"user1027";2520823;2.0
"user1027";2520823;4.0
"user1027";126919;3.0
"user1027";126919;2.0
"user1027";130243;5.0
"user1027";130243;2.0
"user1027";130243;2.0
"user1027";130375;3.0
"user1027";130375;5.0
"user1027";130375;5.0
"user1027";130375;1.0
"user1027";130375;1.5
"user1027";2514872;4.0
"user1027";2514872;3.0
"user1027";2514872;4.0
"user1027";130227;5.0
"user1027";130227;5.0
"user1027";130227;5.0
"user1027";130227;2.0
"user1027";130227;4.0
"user1027";2505082;4.0
"user1027";2505082;4.0
"user1027";1019182;1.0
"user1027";1019182;1.0
"user1027";1019182;3.0
"user1027";1019182;4.0
"user1027";2378911;4.0
"user1027";2378911;2.0
"user1027";1019327;2.0
"user1027";1019327;2.0
"user1027";1304322;4.0
"user1027";1304322;5.0
"user1027";2509007;5.0
